representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
normal8_mu2,normal8_7_mu1,11,2.8797932657906435,0,0.0,True,0,4
normal8_mu2,normal8_7_mu1,12,3.141592653589793,0,0.0,True,0,4
normal8_mu2,normal8_7_mu1,13,3.4033920413889422,0,0.0,True,0,4
normal8_mu2,normal8_7_mu1,14,3.665191429188092,0,0.0,True,0,4
normal8_mu2,normal8_7_mu1,15,3.926990816987241,146,5.096361415823442,True,2,4
normal8_mu2,normal8_7_mu1,16,4.1887902047863905,146,5.096361415823442,True,2,4
normal8_mu2,normal8_7_mu1,17,4.45058959258554,160,5.585053606381854,True,4,4
normal8_mu2,normal8_7_mu1,18,4.71238898038469,160,5.585053606381854,True,4,4
normal8_mu2,normal8_7_mu1,19,4.974188368183839,160,5.585053606381854,True,4,4
normal8_mu2,normal8_7_mu1,20,5.235987755982988,160,5.585053606381854,True,4,4
normal8_mu2,normal8_7_mu1,21,5.497787143782138,162,5.654866776461628,True,4,4
normal8_mu2,normal8_7_mu1,22,5.759586531581287,168,5.8643062867009474,True,4,4
normal8_mu2,normal8_7_mu1,23,6.021385919380436,170,5.934119456780721,True,4,4
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,0,0.0,0,0.0,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,1,0.2617993877991494,6,0.20943951023931956,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,2,0.5235987755982988,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,3,0.7853981633974483,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,4,1.0471975511965976,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,5,1.308996938995747,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,6,1.5707963267948966,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,7,1.832595714594046,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,8,2.0943951023931953,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,9,2.356194490192345,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,10,2.617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,11,2.8797932657906435,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,12,3.141592653589793,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,13,3.4033920413889422,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,14,3.665191429188092,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,15,3.926990816987241,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,16,4.1887902047863905,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,17,4.45058959258554,0,0.0,True,0,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,18,4.71238898038469,170,5.934119456780721,True,1,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,19,4.974188368183839,174,6.073745796940266,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,20,5.235987755982988,174,6.073745796940266,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,21,5.497787143782138,174,6.073745796940266,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,22,5.759586531581287,174,6.073745796940266,True,2,2
cone_signature_repair,sig_0c3_0c3_000_000_000_0c3,23,6.021385919380436,175,6.1086523819801535,True,2,2
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,0,0.0,1,0.03490658503988659,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,1,0.2617993877991494,7,0.24434609527920614,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,2,0.5235987755982988,12,0.4188790204786391,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,3,0.7853981633974483,18,0.6283185307179586,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,4,1.0471975511965976,21,0.7330382858376184,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,5,1.308996938995747,21,0.7330382858376184,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,6,1.5707963267948966,21,0.7330382858376184,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,7,1.832595714594046,21,0.7330382858376184,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,18,4.71238898038469,169,5.899212871740834,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,19,4.974188368183839,169,5.899212871740834,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,20,5.235987755982988,169,5.899212871740834,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,21,5.497787143782138,169,5.899212871740834,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,22,5.759586531581287,169,5.899212871740834,True,1,1
cone_signature_repair,sig_0c7_0c3_000_000_000_0c1,23,6.021385919380436,176,6.14355896702004,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,0,0.0,2,0.06981317007977318,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,1,0.2617993877991494,7,0.24434609527920614,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,2,0.5235987755982988,13,0.4537856055185257,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,3,0.7853981633974483,19,0.6632251157578453,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,4,1.0471975511965976,25,0.8726646259971648,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,5,1.308996938995747,26,0.9075712110370514,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,6,1.5707963267948966,26,0.9075712110370514,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,7,1.832595714594046,26,0.9075712110370514,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,8,2.0943951023931953,26,0.9075712110370514,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,18,4.71238898038469,167,5.82939970166106,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,19,4.974188368183839,167,5.82939970166106,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,20,5.235987755982988,167,5.82939970166106,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,21,5.497787143782138,167,5.82939970166106,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,22,5.759586531581287,170,5.934119456780721,True,1,1
cone_signature_repair,sig_0c7_0c7_002_000_000_0c1,23,6.021385919380436,176,6.14355896702004,True,1,1
cone_signature_repair,sig_0c7_0c7_000_000_000_081,0,0.0,3,0.10471975511965978,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,1,0.2617993877991494,9,0.3141592653589793,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,2,0.5235987755982988,13,0.4537856055185257,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,3,0.7853981633974483,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,4,1.0471975511965976,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,5,1.308996938995747,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,6,1.5707963267948966,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,7,1.832595714594046,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,8,2.0943951023931953,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,9,2.356194490192345,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,10,2.617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,11,2.8797932657906435,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,12,3.141592653589793,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,13,3.4033920413889422,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,14,3.665191429188092,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,15,3.926990816987241,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,16,4.1887902047863905,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,17,4.45058959258554,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,18,4.71238898038469,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,19,4.974188368183839,0,0.0,True,0,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,20,5.235987755982988,2,0.06981317007977318,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,21,5.497787143782138,2,0.06981317007977318,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,22,5.759586531581287,2,0.06981317007977318,True,2,2
cone_signature_repair,sig_0c7_0c7_000_000_000_081,23,6.021385919380436,2,0.06981317007977318,True,2,2
cone_signature_repair,sig_0c7_087_007_000_000_001,0,0.0,4,0.13962634015954636,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,1,0.2617993877991494,10,0.3490658503988659,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,2,0.5235987755982988,16,0.5585053606381855,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,3,0.7853981633974483,21,0.7330382858376184,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,4,1.0471975511965976,27,0.9424777960769379,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,5,1.308996938995747,32,1.117010721276371,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,6,1.5707963267948966,32,1.117010721276371,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,7,1.832595714594046,32,1.117010721276371,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,8,2.0943951023931953,32,1.117010721276371,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,9,2.356194490192345,32,1.117010721276371,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_0c7_087_007_000_000_001,20,5.235987755982988,2,0.06981317007977318,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,21,5.497787143782138,2,0.06981317007977318,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,22,5.759586531581287,2,0.06981317007977318,True,1,1
cone_signature_repair,sig_0c7_087_007_000_000_001,23,6.021385919380436,2,0.06981317007977318,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,0,0.0,4,0.13962634015954636,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,1,0.2617993877991494,11,0.3839724354387525,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,2,0.5235987755982988,16,0.5585053606381855,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,3,0.7853981633974483,22,0.767944870877505,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,4,1.0471975511965976,27,0.9424777960769379,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,5,1.308996938995747,33,1.1519173063162575,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,6,1.5707963267948966,39,1.361356816555577,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,7,1.832595714594046,39,1.361356816555577,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,8,2.0943951023931953,39,1.361356816555577,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,9,2.356194490192345,39,1.361356816555577,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_087_087_007_000_000_081,20,5.235987755982988,179,6.2482787221397,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,21,5.497787143782138,179,6.2482787221397,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,22,5.759586531581287,179,6.2482787221397,True,1,1
cone_signature_repair,sig_087_087_007_000_000_081,23,6.021385919380436,179,6.2482787221397,True,1,1
cone_signature_repair,sig_087_087_007_000_000_000,0,0.0,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,1,0.2617993877991494,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,2,0.5235987755982988,18,0.6283185307179586,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,3,0.7853981633974483,23,0.8028514559173916,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,4,1.0471975511965976,29,1.0122909661567112,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,5,1.308996938995747,31,1.0821041362364843,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,6,1.5707963267948966,31,1.0821041362364843,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,7,1.832595714594046,31,1.0821041362364843,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,8,2.0943951023931953,31,1.0821041362364843,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,9,2.356194490192345,31,1.0821041362364843,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,10,2.617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,11,2.8797932657906435,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,12,3.141592653589793,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,13,3.4033920413889422,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,14,3.665191429188092,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,15,3.926990816987241,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,16,4.1887902047863905,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,17,4.45058959258554,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,18,4.71238898038469,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,19,4.974188368183839,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,20,5.235987755982988,0,0.0,True,0,2
cone_signature_repair,sig_087_087_007_000_000_000,21,5.497787143782138,15,0.5235987755982988,True,1,2
cone_signature_repair,sig_087_087_007_000_000_000,22,5.759586531581287,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_087_087_007_000_000_000,23,6.021385919380436,16,0.5585053606381855,True,2,2
cone_signature_repair,sig_087_08f_007_000_000_000,0,0.0,11,0.3839724354387525,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,1,0.2617993877991494,12,0.4188790204786391,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,2,0.5235987755982988,18,0.6283185307179586,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,3,0.7853981633974483,24,0.8377580409572782,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,4,1.0471975511965976,29,1.0122909661567112,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,5,1.308996938995747,35,1.2217304763960306,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,6,1.5707963267948966,41,1.4311699866353502,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,7,1.832595714594046,43,1.5009831567151235,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,8,2.0943951023931953,43,1.5009831567151235,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,9,2.356194490192345,43,1.5009831567151235,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,10,2.617993877991494,43,1.5009831567151235,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_087_08f_007_000_000_000,21,5.497787143782138,11,0.3839724354387525,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,22,5.759586531581287,11,0.3839724354387525,True,1,1
cone_signature_repair,sig_087_08f_007_000_000_000,23,6.021385919380436,11,0.3839724354387525,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,0,0.0,13,0.4537856055185257,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,1,0.2617993877991494,13,0.4537856055185257,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,2,0.5235987755982988,19,0.6632251157578453,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,3,0.7853981633974483,25,0.8726646259971648,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,4,1.0471975511965976,31,1.0821041362364843,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,5,1.308996938995747,36,1.2566370614359172,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,6,1.5707963267948966,42,1.4660765716752369,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,7,1.832595714594046,48,1.6755160819145565,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,8,2.0943951023931953,51,1.7802358370342162,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,9,2.356194490192345,51,1.7802358370342162,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,10,2.617993877991494,51,1.7802358370342162,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,11,2.8797932657906435,51,1.7802358370342162,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,12,3.141592653589793,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,13,3.4033920413889422,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,14,3.665191429188092,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,15,3.926990816987241,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,16,4.1887902047863905,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,17,4.45058959258554,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,18,4.71238898038469,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,19,4.974188368183839,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,20,5.235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,21,5.497787143782138,0,0.0,True,0,1
cone_signature_repair,sig_083_08f_00f_000_000_000,22,5.759586531581287,13,0.4537856055185257,True,1,1
cone_signature_repair,sig_083_08f_00f_000_000_000,23,6.021385919380436,13,0.4537856055185257,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,0,0.0,29,1.0122909661567112,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,1,0.2617993877991494,29,1.0122909661567112,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,2,0.5235987755982988,29,1.0122909661567112,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,3,0.7853981633974483,29,1.0122909661567112,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,4,1.0471975511965976,32,1.117010721276371,True,1,1
cone_signature_repair,sig_007_08f_08f_000_000_000,5,1.308996938995747,37,1.2915436464758039,True,1,1
